2013-02-20 18:42:53,2013-02-20 18:42:53,2013-02-20 18:42:53
-48.0,42.0,14.0
-50.0,40.0,14.0
-52.0,41.0,11.0
-47.0,39.0,15.0
-50.0,41.0,14.0
-50.0,40.0,13.0
-50.0,40.0,13.0
-53.0,38.0,12.0
-45.0,39.0,18.0
-48.0,37.0,19.0
-53.0,42.0,9.0
-48.0,44.0,11.0
-46.0,43.0,13.0
-48.0,44.0,14.0
-46.0,43.0,12.0
-46.0,43.0,14.0
-50.0,42.0,13.0
-50.0,43.0,9.0
-48.0,40.0,12.0
-51.0,40.0,15.0
-49.0,39.0,15.0
-46.0,41.0,15.0
-51.0,37.0,14.0
-51.0,41.0,11.0
-45.0,44.0,13.0
-47.0,42.0,10.0
-51.0,41.0,10.0
-46.0,43.0,13.0
-53.0,40.0,9.0
-51.0,39.0,12.0
-47.0,41.0,14.0
-50.0,39.0,12.0
-51.0,35.0,15.0
-48.0,42.0,14.0
-52.0,40.0,9.0
-52.0,40.0,10.0
-46.0,41.0,17.0
-46.0,42.0,14.0
-48.0,41.0,14.0
-53.0,42.0,8.0
-50.0,40.0,10.0
-47.0,42.0,13.0
-47.0,42.0,14.0
-46.0,38.0,16.0
-49.0,38.0,16.0
-51.0,40.0,11.0
-51.0,40.0,10.0
-50.0,39.0,12.0
-49.0,40.0,13.0
-51.0,41.0,8.0
-52.0,39.0,12.0
-48.0,42.0,14.0
-49.0,40.0,10.0
-47.0,41.0,15.0
-49.0,45.0,9.0
-54.0,34.0,14.0
-51.0,43.0,11.0
-49.0,39.0,14.0
-48.0,42.0,15.0
-40.0,46.0,13.0
-44.0,41.0,17.0
-46.0,46.0,10.0
-46.0,44.0,11.0
-48.0,44.0,12.0
-46.0,44.0,14.0
-49.0,41.0,14.0
-48.0,41.0,14.0
-43.0,40.0,19.0
-49.0,40.0,15.0
-49.0,41.0,16.0
-47.0,42.0,13.0
-54.0,43.0,14.0
-52.0,42.0,9.0
-52.0,41.0,12.0
-42.0,43.0,17.0
-50.0,43.0,12.0
-41.0,43.0,19.0
-46.0,41.0,14.0
-52.0,43.0,9.0
-44.0,45.0,16.0
-44.0,43.0,14.0
-47.0,43.0,14.0
-47.0,42.0,17.0
-43.0,42.0,14.0
-50.0,39.0,13.0
-49.0,41.0,17.0
-41.0,46.0,15.0
-49.0,47.0,9.0
-41.0,41.0,21.0
-43.0,41.0,18.0
-49.0,39.0,15.0
-51.0,40.0,14.0
-46.0,39.0,14.0
-54.0,40.0,15.0
-49.0,42.0,13.0
-49.0,38.0,17.0
-45.0,39.0,19.0
-43.0,40.0,17.0
-48.0,46.0,12.0
-48.0,40.0,18.0
-51.0,43.0,9.0
-47.0,44.0,14.0
-46.0,43.0,17.0
-42.0,43.0,19.0
-47.0,40.0,16.0
-47.0,44.0,14.0
-47.0,40.0,18.0
-45.0,47.0,12.0
-44.0,44.0,13.0
-46.0,45.0,15.0
-51.0,41.0,11.0
-51.0,37.0,17.0
-49.0,37.0,17.0
-47.0,39.0,14.0
-54.0,41.0,9.0
-47.0,41.0,13.0
-49.0,39.0,14.0
-51.0,41.0,10.0
-49.0,40.0,14.0
-48.0,41.0,15.0
-50.0,39.0,12.0
-49.0,39.0,14.0
-52.0,39.0,13.0
-48.0,38.0,17.0
-47.0,42.0,13.0
-49.0,41.0,12.0
-49.0,43.0,13.0
-50.0,46.0,11.0
-47.0,42.0,15.0
-44.0,42.0,17.0
-48.0,40.0,16.0
-47.0,40.0,14.0
-47.0,41.0,14.0
-46.0,41.0,16.0
-49.0,42.0,14.0
-47.0,39.0,17.0
-47.0,42.0,15.0
-54.0,39.0,9.0
-53.0,39.0,12.0
-55.0,40.0,8.0
-45.0,39.0,17.0
-48.0,43.0,17.0
-38.0,37.0,22.0
-42.0,36.0,27.0
-47.0,37.0,19.0
-53.0,38.0,16.0
-50.0,39.0,15.0
-53.0,40.0,13.0
-43.0,40.0,18.0
-45.0,43.0,18.0
-48.0,39.0,19.0
-46.0,43.0,17.0
-48.0,40.0,15.0
-47.0,43.0,19.0
-46.0,40.0,16.0
-48.0,42.0,16.0
-50.0,40.0,15.0
-48.0,40.0,15.0
-44.0,42.0,19.0
-50.0,39.0,16.0
-47.0,42.0,15.0
-42.0,41.0,21.0
-40.0,40.0,23.0
-45.0,44.0,17.0
-46.0,44.0,13.0
-47.0,42.0,13.0
-46.0,44.0,16.0
-56.0,38.0,12.0
-46.0,41.0,18.0
-52.0,38.0,17.0
-50.0,38.0,16.0
-47.0,40.0,16.0
-54.0,39.0,14.0
-45.0,47.0,13.0
-45.0,41.0,16.0
-47.0,43.0,20.0
-50.0,46.0,8.0
-39.0,42.0,20.0
-47.0,43.0,17.0
-49.0,40.0,14.0
-37.0,43.0,23.0
-57.0,40.0,8.0
-53.0,41.0,10.0
-43.0,40.0,23.0
-49.0,36.0,16.0
-48.0,43.0,12.0
-41.0,44.0,18.0
-55.0,35.0,16.0
-46.0,48.0,12.0
-41.0,44.0,18.0
-52.0,39.0,12.0
-50.0,41.0,12.0
-42.0,40.0,21.0
-46.0,39.0,18.0
-54.0,42.0,11.0
-53.0,40.0,11.0
-45.0,41.0,16.0
-46.0,45.0,13.0
-42.0,41.0,20.0
-45.0,44.0,15.0
-46.0,42.0,17.0
-41.0,42.0,20.0
-47.0,43.0,17.0
-45.0,42.0,18.0
-48.0,41.0,16.0
-49.0,40.0,19.0
-44.0,40.0,21.0
-45.0,41.0,20.0
-50.0,44.0,14.0
-43.0,47.0,16.0
-40.0,41.0,22.0
-42.0,38.0,23.0
-47.0,43.0,16.0
-43.0,40.0,21.0
-50.0,45.0,15.0
-42.0,40.0,21.0
-48.0,42.0,19.0
-43.0,37.0,21.0
-44.0,38.0,25.0
-48.0,44.0,14.0
-52.0,42.0,14.0
-45.0,45.0,17.0
-47.0,45.0,14.0
-43.0,41.0,21.0
-44.0,44.0,18.0
-45.0,39.0,20.0
-47.0,43.0,20.0
-44.0,43.0,17.0
-44.0,41.0,21.0
-45.0,42.0,20.0
-42.0,41.0,20.0
-45.0,41.0,21.0
-49.0,40.0,15.0
-48.0,41.0,16.0
-49.0,42.0,17.0
-43.0,42.0,17.0
-48.0,41.0,18.0
-50.0,42.0,12.0
-47.0,41.0,16.0
-49.0,42.0,17.0
-47.0,41.0,16.0
-46.0,39.0,19.0
-50.0,40.0,17.0
-48.0,40.0,17.0
-46.0,41.0,19.0
-46.0,40.0,18.0
-47.0,42.0,17.0
-46.0,42.0,18.0
-44.0,43.0,19.0
-45.0,41.0,20.0
-46.0,40.0,17.0
-45.0,40.0,20.0
-46.0,43.0,18.0
-48.0,38.0,19.0
-43.0,42.0,22.0
-44.0,40.0,19.0
-46.0,42.0,16.0
-46.0,45.0,16.0
-48.0,43.0,14.0
-46.0,42.0,14.0
-46.0,43.0,14.0
-49.0,42.0,15.0
-47.0,41.0,16.0
-49.0,40.0,18.0
-47.0,39.0,19.0
-49.0,38.0,17.0
-48.0,41.0,17.0
-44.0,42.0,17.0
-49.0,45.0,15.0
-48.0,44.0,12.0
-46.0,44.0,15.0
-41.0,45.0,18.0
-46.0,42.0,19.0
-43.0,42.0,17.0
-48.0,40.0,16.0
-49.0,42.0,15.0
-45.0,42.0,17.0
-47.0,39.0,19.0
-46.0,41.0,19.0
-42.0,41.0,19.0
-48.0,42.0,16.0
-48.0,41.0,17.0
-45.0,42.0,18.0
-46.0,41.0,16.0
-49.0,40.0,15.0
-47.0,42.0,14.0
-46.0,41.0,21.0
-47.0,41.0,17.0
-48.0,40.0,14.0
-46.0,39.0,19.0
-48.0,39.0,19.0
-49.0,41.0,17.0
-50.0,41.0,14.0
-45.0,44.0,16.0
-45.0,45.0,17.0
-45.0,42.0,16.0
-45.0,42.0,18.0
-47.0,43.0,14.0
-47.0,41.0,16.0
-47.0,41.0,18.0
-44.0,41.0,18.0
-45.0,41.0,17.0
-47.0,42.0,14.0
-42.0,40.0,20.0
-50.0,42.0,15.0
-48.0,42.0,15.0
-49.0,40.0,14.0
-48.0,42.0,13.0
-49.0,37.0,18.0
-46.0,41.0,18.0
-52.0,41.0,13.0
-48.0,38.0,17.0
-51.0,40.0,14.0
-50.0,38.0,14.0
-48.0,41.0,14.0
-46.0,44.0,15.0
-49.0,43.0,14.0
-46.0,44.0,15.0
-47.0,41.0,15.0
-48.0,42.0,16.0
-46.0,41.0,18.0
-48.0,42.0,14.0
-44.0,40.0,17.0
-48.0,42.0,17.0
-44.0,42.0,17.0
-46.0,39.0,17.0
-45.0,42.0,16.0
-48.0,42.0,15.0
-46.0,42.0,15.0
-51.0,42.0,12.0
-48.0,39.0,16.0
-48.0,42.0,13.0
-53.0,39.0,14.0
-46.0,39.0,21.0
-48.0,41.0,15.0
-47.0,41.0,18.0
-50.0,42.0,14.0
-47.0,44.0,14.0
-43.0,42.0,17.0
-48.0,41.0,13.0
-46.0,44.0,17.0
-42.0,42.0,20.0
-49.0,42.0,16.0
-45.0,41.0,21.0
-46.0,45.0,14.0
-42.0,42.0,17.0
-46.0,45.0,16.0
-46.0,41.0,17.0
-45.0,41.0,18.0
-44.0,42.0,17.0
-48.0,40.0,17.0
-49.0,43.0,14.0
-50.0,41.0,14.0
-47.0,42.0,15.0
-48.0,42.0,15.0
-46.0,42.0,16.0
-48.0,43.0,14.0
-45.0,40.0,18.0
-48.0,40.0,16.0
-47.0,43.0,16.0
-48.0,43.0,16.0
-47.0,44.0,14.0
-44.0,44.0,16.0
-45.0,42.0,16.0
-45.0,42.0,18.0
-44.0,42.0,18.0
-47.0,45.0,15.0
-48.0,42.0,14.0
-44.0,43.0,20.0
-43.0,45.0,17.0
-47.0,39.0,17.0
-46.0,41.0,16.0
-44.0,40.0,17.0
-51.0,44.0,13.0
-48.0,45.0,11.0
-51.0,41.0,12.0
-47.0,43.0,15.0
-47.0,43.0,12.0
-46.0,40.0,17.0
-46.0,39.0,21.0
-49.0,43.0,13.0
-46.0,40.0,16.0
-48.0,40.0,17.0
-46.0,39.0,20.0
-45.0,46.0,14.0
-46.0,43.0,14.0
-44.0,42.0,17.0
-47.0,46.0,13.0
-43.0,44.0,16.0
-46.0,45.0,13.0
-45.0,43.0,16.0
-45.0,41.0,16.0
-45.0,44.0,13.0
-45.0,42.0,15.0
-43.0,42.0,18.0
-45.0,41.0,16.0
-45.0,43.0,15.0
-54.0,43.0,10.0
-47.0,41.0,12.0
-46.0,42.0,15.0
-48.0,42.0,15.0
-48.0,42.0,14.0
-44.0,40.0,17.0
-48.0,42.0,13.0
-47.0,40.0,15.0
-48.0,45.0,12.0
-53.0,45.0,10.0
-46.0,42.0,13.0
-43.0,44.0,16.0
-44.0,44.0,16.0
-46.0,44.0,13.0
-46.0,42.0,13.0
-47.0,43.0,14.0
-46.0,42.0,13.0
-47.0,42.0,15.0
-50.0,42.0,11.0
-48.0,40.0,16.0
-49.0,40.0,13.0
-49.0,41.0,12.0
-50.0,42.0,10.0
-51.0,42.0,10.0
-49.0,43.0,10.0
-49.0,42.0,12.0
-47.0,40.0,16.0
-44.0,42.0,16.0
-49.0,40.0,12.0
-48.0,37.0,19.0
-48.0,38.0,15.0
-58.0,41.0,7.0
-51.0,41.0,13.0
-45.0,41.0,16.0
-46.0,43.0,14.0
-46.0,42.0,14.0
-46.0,42.0,16.0
-48.0,42.0,11.0
-48.0,42.0,14.0
-48.0,43.0,14.0
-47.0,42.0,13.0
-47.0,40.0,13.0
-44.0,43.0,17.0
-52.0,41.0,11.0
-51.0,41.0,10.0
-47.0,38.0,16.0
-51.0,40.0,14.0
-49.0,39.0,11.0
-52.0,40.0,15.0
-48.0,39.0,20.0
-48.0,40.0,15.0
-45.0,41.0,18.0
-49.0,42.0,15.0
-51.0,38.0,15.0
-46.0,42.0,18.0
-50.0,42.0,13.0
-43.0,43.0,19.0
-44.0,41.0,18.0
-45.0,42.0,16.0
-49.0,43.0,13.0
-44.0,45.0,18.0
-43.0,44.0,16.0
-45.0,42.0,17.0
-44.0,42.0,18.0
-46.0,41.0,17.0
-48.0,41.0,15.0
-46.0,42.0,17.0
-46.0,41.0,18.0
-50.0,40.0,10.0
-55.0,43.0,17.0
-53.0,41.0,17.0
-47.0,39.0,14.0
-42.0,40.0,20.0
-44.0,40.0,22.0
-44.0,38.0,20.0
-49.0,39.0,19.0
-51.0,42.0,14.0
-54.0,41.0,14.0
-41.0,46.0,18.0
-37.0,45.0,20.0
-49.0,41.0,16.0
-44.0,44.0,16.0
-46.0,42.0,17.0
-53.0,41.0,11.0
-45.0,40.0,20.0
-45.0,44.0,20.0
-42.0,43.0,18.0
-43.0,41.0,19.0
-48.0,44.0,12.0
-49.0,40.0,17.0
-52.0,41.0,14.0
-50.0,39.0,14.0
-50.0,40.0,17.0
-48.0,41.0,16.0
-44.0,37.0,15.0
-48.0,40.0,16.0
-47.0,39.0,18.0
-42.0,39.0,20.0
-53.0,43.0,14.0
-52.0,42.0,14.0
-51.0,45.0,10.0
-46.0,42.0,13.0
-46.0,42.0,17.0
-42.0,43.0,16.0
-45.0,42.0,19.0
-46.0,42.0,16.0
-51.0,42.0,12.0
-45.0,41.0,16.0
-46.0,41.0,17.0
-46.0,42.0,17.0
-49.0,42.0,15.0
-49.0,42.0,15.0
-50.0,43.0,13.0
-49.0,38.0,14.0
-49.0,40.0,15.0
-46.0,42.0,14.0
-49.0,41.0,14.0
-50.0,39.0,16.0
-47.0,39.0,18.0
-47.0,37.0,18.0
-51.0,41.0,13.0
-47.0,39.0,17.0
-48.0,40.0,13.0
-53.0,42.0,12.0
-45.0,42.0,19.0
-44.0,44.0,16.0
-42.0,41.0,20.0
-45.0,42.0,16.0
-48.0,44.0,10.0
-44.0,42.0,15.0
-42.0,44.0,17.0
-47.0,44.0,14.0
-45.0,42.0,13.0
-43.0,42.0,20.0
-52.0,40.0,14.0
-44.0,37.0,17.0
-53.0,39.0,14.0
-52.0,37.0,15.0
-49.0,38.0,15.0
-51.0,40.0,14.0
-54.0,39.0,19.0
-53.0,36.0,18.0
-45.0,42.0,13.0
-47.0,39.0,17.0
-50.0,41.0,13.0
-45.0,43.0,16.0
-40.0,44.0,20.0
-42.0,44.0,17.0
-44.0,42.0,18.0
-49.0,43.0,13.0
-46.0,44.0,15.0
-44.0,37.0,19.0
-47.0,41.0,21.0
-44.0,41.0,18.0
-50.0,40.0,18.0
-44.0,43.0,17.0
-42.0,44.0,16.0
-47.0,43.0,14.0
-52.0,39.0,14.0
-47.0,39.0,18.0
-53.0,39.0,16.0
-50.0,37.0,19.0
-41.0,39.0,23.0
-48.0,39.0,17.0
-50.0,43.0,11.0
-51.0,41.0,20.0
-47.0,44.0,13.0
-41.0,43.0,17.0
-44.0,45.0,18.0
-45.0,42.0,16.0
-43.0,42.0,22.0
-49.0,43.0,13.0
-47.0,40.0,16.0
-46.0,43.0,18.0
-43.0,43.0,18.0
-44.0,41.0,19.0
-46.0,43.0,19.0
-46.0,41.0,16.0
-49.0,41.0,14.0
-50.0,42.0,15.0
-46.0,40.0,16.0
-49.0,41.0,15.0
-48.0,39.0,20.0
-40.0,37.0,24.0
-52.0,41.0,13.0
-52.0,39.0,13.0
-46.0,41.0,21.0
-48.0,44.0,14.0
-48.0,42.0,14.0
-45.0,43.0,18.0
-47.0,43.0,14.0
-46.0,42.0,16.0
-46.0,42.0,14.0
-51.0,42.0,10.0
-43.0,45.0,18.0
-44.0,44.0,17.0
-44.0,40.0,16.0
-42.0,41.0,21.0
-53.0,41.0,10.0
-54.0,39.0,12.0
-52.0,39.0,12.0
-51.0,38.0,14.0
-52.0,40.0,13.0
-49.0,39.0,14.0
-47.0,39.0,14.0
-49.0,40.0,13.0
-50.0,35.0,19.0
-50.0,38.0,16.0
-51.0,42.0,12.0
-51.0,41.0,10.0
-50.0,42.0,13.0
-44.0,47.0,15.0
-42.0,44.0,15.0
-44.0,44.0,12.0
-47.0,42.0,14.0
-46.0,44.0,16.0
-43.0,43.0,19.0
-46.0,40.0,18.0
-45.0,42.0,18.0
-51.0,39.0,13.0
-51.0,42.0,13.0
-49.0,38.0,15.0
-52.0,40.0,14.0
-46.0,41.0,15.0
-48.0,39.0,15.0
-50.0,40.0,16.0
-44.0,38.0,18.0
-50.0,38.0,16.0
-53.0,41.0,13.0
-45.0,40.0,19.0
-44.0,44.0,14.0
-52.0,41.0,13.0
-46.0,42.0,19.0
-47.0,40.0,17.0
-45.0,42.0,19.0
-44.0,42.0,14.0
-47.0,42.0,16.0
-46.0,43.0,18.0
-49.0,44.0,12.0
-46.0,42.0,18.0
-48.0,43.0,14.0
-47.0,42.0,14.0
-47.0,41.0,15.0
-51.0,39.0,15.0
-51.0,38.0,16.0
-47.0,39.0,20.0
-45.0,41.0,16.0
-47.0,41.0,14.0
-47.0,40.0,21.0
-49.0,44.0,11.0
-48.0,41.0,14.0
-51.0,44.0,13.0
-41.0,42.0,18.0
-47.0,42.0,16.0
-46.0,41.0,18.0
-45.0,42.0,18.0
-46.0,42.0,15.0
-44.0,41.0,19.0
-45.0,46.0,13.0
-51.0,41.0,9.0
-45.0,37.0,23.0
-50.0,43.0,13.0
-52.0,36.0,16.0
-52.0,37.0,18.0
-49.0,40.0,15.0
-47.0,42.0,12.0
-49.0,41.0,15.0
-45.0,41.0,14.0
-53.0,41.0,14.0
-49.0,39.0,18.0
-50.0,39.0,17.0
-52.0,42.0,10.0
-46.0,43.0,14.0
-46.0,41.0,15.0
-49.0,41.0,13.0
-41.0,42.0,21.0
-48.0,43.0,12.0
-46.0,43.0,18.0
-42.0,45.0,19.0
-52.0,40.0,14.0
-42.0,39.0,17.0
-48.0,41.0,13.0
-52.0,39.0,13.0
-55.0,38.0,16.0
-48.0,37.0,16.0
-46.0,40.0,17.0
-47.0,40.0,18.0
-45.0,40.0,14.0
-48.0,37.0,16.0
-50.0,41.0,15.0
-48.0,40.0,19.0
-51.0,46.0,4.0
-48.0,44.0,14.0
-47.0,41.0,15.0
-39.0,42.0,18.0
-46.0,42.0,19.0
-52.0,39.0,14.0
-45.0,44.0,18.0
-48.0,43.0,12.0
-44.0,42.0,16.0
-41.0,45.0,18.0
-43.0,41.0,17.0
-51.0,42.0,14.0
-50.0,43.0,12.0
-52.0,39.0,15.0
-53.0,42.0,12.0
-42.0,36.0,22.0
-49.0,41.0,15.0
-45.0,38.0,24.0
-46.0,38.0,20.0
-42.0,48.0,13.0
-45.0,43.0,15.0
-47.0,42.0,17.0
-48.0,41.0,16.0
-44.0,44.0,18.0
-47.0,43.0,15.0
-45.0,44.0,14.0
-47.0,45.0,15.0
-46.0,40.0,20.0
-45.0,41.0,19.0
-50.0,41.0,14.0
-51.0,36.0,14.0
-44.0,44.0,18.0
-43.0,43.0,18.0
-53.0,41.0,12.0
-45.0,41.0,17.0
-46.0,40.0,17.0
-50.0,40.0,17.0
-46.0,37.0,20.0
-48.0,43.0,17.0
-42.0,41.0,18.0
-47.0,43.0,15.0
-42.0,45.0,16.0
-48.0,41.0,17.0
-49.0,42.0,17.0
-45.0,43.0,16.0
-48.0,44.0,11.0
-43.0,43.0,20.0
-44.0,41.0,19.0
-42.0,43.0,19.0
-42.0,41.0,22.0
-52.0,40.0,11.0
-49.0,41.0,15.0
-51.0,35.0,17.0
-54.0,39.0,14.0
-53.0,39.0,12.0
-51.0,35.0,16.0
-44.0,39.0,17.0
-50.0,39.0,14.0
-50.0,38.0,17.0
-47.0,37.0,20.0
-45.0,41.0,13.0
-50.0,45.0,11.0
-44.0,43.0,17.0
-49.0,39.0,16.0
-46.0,42.0,15.0
-50.0,40.0,14.0
-51.0,41.0,12.0
-49.0,40.0,17.0
-48.0,41.0,15.0
-46.0,39.0,17.0
-43.0,40.0,21.0
-48.0,39.0,17.0
-48.0,37.0,19.0
-42.0,43.0,17.0
-49.0,45.0,10.0
-57.0,41.0,9.0
-51.0,41.0,12.0
-42.0,42.0,20.0
-46.0,37.0,17.0
-57.0,35.0,13.0
-46.0,37.0,18.0
-56.0,40.0,11.0
-51.0,41.0,13.0
-42.0,43.0,17.0
-45.0,43.0,17.0
-45.0,42.0,18.0
-41.0,42.0,20.0
-51.0,41.0,12.0
-50.0,39.0,13.0
-44.0,41.0,19.0
-47.0,41.0,17.0
-48.0,39.0,20.0
-46.0,41.0,18.0
-45.0,40.0,17.0
-46.0,42.0,16.0
-49.0,43.0,14.0
-50.0,40.0,16.0
-51.0,41.0,13.0
-49.0,39.0,17.0
-46.0,40.0,19.0
-48.0,38.0,16.0
-49.0,35.0,20.0
-49.0,41.0,15.0
-48.0,41.0,16.0
-48.0,41.0,15.0
-45.0,44.0,16.0
-43.0,43.0,16.0
-45.0,44.0,14.0
-47.0,44.0,14.0
-48.0,41.0,11.0
-46.0,41.0,18.0
-46.0,42.0,17.0
-45.0,39.0,17.0
-46.0,39.0,18.0
-48.0,41.0,13.0
-49.0,40.0,15.0
-47.0,42.0,13.0
-51.0,40.0,13.0
-50.0,40.0,13.0
-47.0,40.0,16.0
-48.0,39.0,17.0
-49.0,40.0,14.0
-48.0,38.0,17.0
-48.0,40.0,16.0
-49.0,40.0,16.0
-56.0,42.0,9.0
-46.0,41.0,16.0
-49.0,40.0,16.0
-45.0,42.0,16.0
-45.0,40.0,21.0
-50.0,42.0,12.0
-49.0,38.0,18.0
-44.0,40.0,20.0
-47.0,40.0,15.0
-47.0,40.0,18.0
-45.0,44.0,16.0
-50.0,41.0,12.0
-47.0,40.0,18.0
-47.0,41.0,19.0
-53.0,39.0,13.0
-40.0,40.0,21.0
-47.0,37.0,18.0
-53.0,41.0,12.0
-47.0,38.0,19.0
-50.0,38.0,17.0
-47.0,39.0,19.0
-51.0,43.0,14.0
-52.0,42.0,13.0
-41.0,43.0,17.0
-51.0,43.0,12.0
-47.0,41.0,15.0
-41.0,45.0,19.0
-50.0,39.0,15.0
-43.0,42.0,20.0
-45.0,42.0,18.0
-47.0,41.0,18.0
-41.0,44.0,18.0
-43.0,43.0,20.0
-51.0,38.0,17.0
-48.0,41.0,18.0
-58.0,42.0,13.0
-53.0,36.0,14.0
-37.0,48.0,16.0
-43.0,46.0,17.0
-41.0,37.0,26.0
-41.0,43.0,23.0
-50.0,39.0,19.0
-47.0,41.0,21.0
-48.0,43.0,17.0
-48.0,43.0,16.0
-42.0,44.0,21.0
-39.0,43.0,24.0
-41.0,46.0,20.0
-39.0,45.0,23.0
-42.0,46.0,19.0
-45.0,44.0,19.0
-41.0,43.0,22.0
-42.0,43.0,24.0
-42.0,43.0,25.0
-39.0,42.0,22.0
-43.0,42.0,21.0
-42.0,45.0,19.0
-48.0,41.0,17.0
-45.0,45.0,13.0
-51.0,43.0,20.0
-51.0,44.0,15.0
-45.0,42.0,16.0
-43.0,39.0,21.0
-48.0,40.0,22.0
-52.0,39.0,19.0
-45.0,36.0,23.0
-43.0,45.0,17.0
-43.0,46.0,18.0
-41.0,43.0,22.0
-43.0,45.0,18.0
-39.0,40.0,24.0
-42.0,43.0,24.0
-46.0,44.0,17.0
-43.0,47.0,18.0
-43.0,41.0,22.0
-44.0,42.0,21.0
-41.0,44.0,23.0
-45.0,38.0,22.0
-42.0,46.0,18.0
-44.0,43.0,17.0
-49.0,46.0,14.0
-41.0,41.0,17.0
-44.0,45.0,16.0
-49.0,42.0,15.0
-45.0,43.0,15.0
-49.0,43.0,16.0
-50.0,38.0,19.0
-46.0,43.0,18.0
-47.0,40.0,19.0
-43.0,46.0,18.0
-45.0,47.0,19.0
-41.0,43.0,21.0
-39.0,51.0,14.0
-54.0,45.0,12.0
-48.0,42.0,13.0
-44.0,40.0,17.0
-47.0,43.0,18.0
-46.0,41.0,18.0
-45.0,42.0,18.0
-40.0,41.0,23.0
-48.0,39.0,16.0
-45.0,36.0,20.0
-50.0,38.0,18.0
-58.0,42.0,9.0
-51.0,38.0,16.0
-49.0,43.0,14.0
-50.0,43.0,11.0
-43.0,36.0,24.0
-46.0,36.0,23.0
-47.0,37.0,20.0
-48.0,37.0,22.0
-46.0,41.0,20.0
-39.0,41.0,20.0
-46.0,46.0,14.0
-46.0,47.0,13.0
-44.0,44.0,19.0
-45.0,42.0,19.0
-45.0,44.0,16.0
-45.0,40.0,18.0
-45.0,40.0,20.0
-48.0,39.0,21.0
-48.0,41.0,17.0
-44.0,45.0,21.0
-39.0,47.0,20.0
-39.0,43.0,17.0
-43.0,38.0,20.0
-55.0,39.0,15.0
-51.0,40.0,12.0
-49.0,38.0,18.0
-52.0,42.0,16.0
-44.0,40.0,21.0
-48.0,41.0,17.0
-39.0,37.0,26.0
-41.0,39.0,24.0
-52.0,42.0,12.0
-49.0,44.0,15.0
-42.0,46.0,19.0
-43.0,46.0,18.0
-43.0,43.0,19.0
-42.0,44.0,18.0
-46.0,42.0,13.0
-43.0,41.0,20.0
-43.0,41.0,21.0
-46.0,43.0,18.0
-47.0,42.0,20.0
-50.0,39.0,16.0
-48.0,39.0,21.0
-48.0,41.0,18.0
-46.0,38.0,20.0
-37.0,40.0,23.0
-47.0,45.0,19.0
-45.0,37.0,22.0
-45.0,41.0,20.0
-46.0,39.0,21.0
-44.0,42.0,21.0
-48.0,44.0,18.0
-51.0,42.0,15.0
-41.0,45.0,20.0
-36.0,44.0,23.0
-46.0,43.0,18.0
-39.0,45.0,24.0
-45.0,45.0,18.0
-44.0,46.0,15.0
-44.0,44.0,20.0
-45.0,42.0,20.0
-42.0,42.0,18.0
-46.0,42.0,21.0
-47.0,42.0,18.0
-43.0,43.0,18.0
-51.0,40.0,16.0
-49.0,37.0,13.0
-47.0,42.0,20.0
-64.0,41.0,10.0
-54.0,40.0,13.0
-39.0,43.0,22.0
-37.0,43.0,22.0
-42.0,41.0,22.0
-42.0,39.0,25.0
-49.0,42.0,18.0
-47.0,43.0,15.0
-44.0,45.0,18.0
-46.0,46.0,16.0
-43.0,43.0,22.0
-40.0,45.0,22.0
-49.0,43.0,16.0
-43.0,43.0,18.0
-43.0,43.0,19.0
-47.0,40.0,18.0
-39.0,41.0,22.0
-41.0,44.0,23.0
-48.0,40.0,15.0
-45.0,41.0,18.0
-51.0,42.0,16.0
-48.0,40.0,13.0
-41.0,41.0,20.0
-48.0,40.0,15.0
-45.0,41.0,21.0
-49.0,40.0,20.0
