2013-02-20 18:42:53,2013-02-20 18:42:53,2013-02-20 18:42:53
-55.0,28.0,14.0
-57.0,27.0,11.0
-56.0,28.0,13.0
-59.0,26.0,9.0
-59.0,26.0,9.0
-57.0,24.0,13.0
-57.0,27.0,11.0
-59.0,25.0,12.0
-57.0,24.0,12.0
-57.0,27.0,12.0
-56.0,28.0,11.0
-64.0,26.0,4.0
-56.0,21.0,11.0
-56.0,30.0,11.0
-59.0,29.0,9.0
-58.0,26.0,14.0
-55.0,29.0,11.0
-60.0,25.0,11.0
-58.0,31.0,10.0
-54.0,29.0,11.0
-55.0,28.0,14.0
-61.0,25.0,4.0
-59.0,24.0,12.0
-53.0,27.0,18.0
-59.0,27.0,10.0
-54.0,28.0,14.0
-60.0,27.0,7.0
-58.0,27.0,8.0
-59.0,29.0,9.0
-60.0,26.0,7.0
-59.0,25.0,12.0
-54.0,24.0,14.0
-64.0,24.0,4.0
-57.0,22.0,14.0
-59.0,30.0,10.0
-56.0,27.0,11.0
-52.0,25.0,15.0
-59.0,29.0,9.0
-59.0,30.0,10.0
-55.0,29.0,12.0
-57.0,26.0,11.0
-57.0,26.0,11.0
-59.0,25.0,10.0
-63.0,23.0,3.0
-57.0,28.0,11.0
-54.0,23.0,15.0
-57.0,26.0,14.0
-52.0,27.0,16.0
-56.0,26.0,11.0
-63.0,24.0,3.0
-58.0,28.0,7.0
-58.0,29.0,4.0
-59.0,24.0,8.0
-63.0,24.0,7.0
-60.0,21.0,7.0
-57.0,23.0,13.0
-63.0,24.0,6.0
-55.0,21.0,12.0
-57.0,30.0,13.0
-61.0,31.0,6.0
-60.0,28.0,4.0
-58.0,26.0,10.0
-58.0,27.0,9.0
-55.0,25.0,15.0
-57.0,26.0,7.0
-60.0,24.0,11.0
-55.0,32.0,14.0
-59.0,27.0,7.0
-53.0,24.0,11.0
-55.0,28.0,13.0
-63.0,26.0,6.0
-57.0,25.0,12.0
-60.0,25.0,10.0
-63.0,24.0,9.0
-56.0,21.0,12.0
-59.0,23.0,10.0
-59.0,22.0,9.0
-58.0,32.0,6.0
-55.0,25.0,11.0
-50.0,30.0,18.0
-56.0,32.0,10.0
-57.0,24.0,9.0
-57.0,25.0,9.0
-61.0,25.0,10.0
-57.0,27.0,11.0
-58.0,25.0,8.0
-54.0,31.0,12.0
-55.0,32.0,13.0
-63.0,27.0,6.0
-53.0,26.0,12.0
-59.0,21.0,11.0
-61.0,25.0,8.0
-58.0,30.0,11.0
-57.0,28.0,8.0
-61.0,29.0,4.0
-52.0,29.0,14.0
-60.0,25.0,5.0
-64.0,26.0,4.0
-58.0,26.0,13.0
-58.0,26.0,12.0
-54.0,29.0,13.0
-58.0,30.0,8.0
-61.0,30.0,8.0
-53.0,29.0,11.0
-54.0,28.0,13.0
-56.0,29.0,11.0
-61.0,28.0,7.0
-59.0,26.0,11.0
-53.0,28.0,17.0
-55.0,25.0,12.0
-54.0,27.0,12.0
-53.0,26.0,13.0
-59.0,28.0,11.0
-58.0,26.0,14.0
-61.0,25.0,7.0
-58.0,27.0,9.0
-56.0,26.0,12.0
-57.0,28.0,8.0
-64.0,27.0,5.0
-56.0,26.0,19.0
-57.0,25.0,16.0
-56.0,30.0,12.0
-53.0,30.0,16.0
-57.0,26.0,15.0
-57.0,30.0,13.0
-52.0,28.0,15.0
-61.0,29.0,6.0
-56.0,28.0,12.0
-57.0,32.0,12.0
-55.0,26.0,18.0
-47.0,29.0,28.0
-60.0,28.0,10.0
-58.0,24.0,10.0
-58.0,29.0,11.0
-51.0,28.0,16.0
-65.0,25.0,9.0
-64.0,24.0,7.0
-57.0,22.0,11.0
-63.0,25.0,8.0
-58.0,28.0,13.0
-59.0,28.0,11.0
-56.0,28.0,15.0
-57.0,26.0,12.0
-59.0,28.0,12.0
-58.0,28.0,13.0
-56.0,28.0,12.0
-54.0,24.0,15.0
-54.0,28.0,18.0
-54.0,25.0,16.0
-61.0,28.0,10.0
-59.0,29.0,8.0
-52.0,20.0,15.0
-59.0,22.0,14.0
-57.0,26.0,14.0
-51.0,27.0,16.0
-63.0,28.0,7.0
-55.0,25.0,13.0
-55.0,29.0,13.0
-56.0,22.0,14.0
-63.0,25.0,11.0
-60.0,27.0,11.0
-58.0,25.0,11.0
-54.0,25.0,14.0
-57.0,27.0,13.0
-56.0,29.0,11.0
-59.0,30.0,8.0
-55.0,27.0,12.0
-55.0,28.0,15.0
-58.0,28.0,12.0
-59.0,26.0,12.0
-58.0,24.0,17.0
-56.0,27.0,11.0
-60.0,22.0,12.0
-61.0,24.0,10.0
-54.0,25.0,15.0
-61.0,23.0,12.0
-55.0,22.0,13.0
-60.0,27.0,10.0
-62.0,29.0,5.0
-56.0,26.0,18.0
-53.0,25.0,18.0
-56.0,30.0,9.0
-57.0,29.0,12.0
-60.0,30.0,9.0
-55.0,30.0,11.0
-58.0,27.0,8.0
-61.0,25.0,7.0
-55.0,32.0,16.0
-55.0,30.0,14.0
-57.0,28.0,13.0
-56.0,29.0,14.0
-62.0,22.0,5.0
-59.0,22.0,13.0
-59.0,23.0,11.0
-59.0,24.0,8.0
-57.0,28.0,12.0
-56.0,25.0,12.0
-60.0,26.0,6.0
-59.0,25.0,10.0
-57.0,27.0,13.0
-56.0,27.0,13.0
-59.0,30.0,9.0
-55.0,30.0,12.0
-56.0,30.0,11.0
-58.0,27.0,10.0
-54.0,27.0,14.0
-57.0,28.0,10.0
-55.0,25.0,16.0
-54.0,28.0,14.0
-61.0,26.0,7.0
-57.0,25.0,18.0
-58.0,26.0,13.0
-60.0,26.0,9.0
-56.0,26.0,13.0
-59.0,24.0,10.0
-56.0,25.0,14.0
-55.0,23.0,15.0
-58.0,24.0,14.0
-59.0,25.0,10.0
-61.0,21.0,14.0
-56.0,26.0,14.0
-57.0,27.0,12.0
-55.0,29.0,15.0
-54.0,28.0,15.0
-58.0,31.0,12.0
-54.0,30.0,15.0
-60.0,28.0,8.0
-56.0,28.0,13.0
-58.0,28.0,15.0
-56.0,27.0,15.0
-58.0,27.0,15.0
-55.0,25.0,10.0
-60.0,24.0,11.0
-59.0,27.0,13.0
-57.0,29.0,12.0
-57.0,22.0,15.0
-62.0,26.0,9.0
-61.0,24.0,8.0
-58.0,25.0,12.0
-60.0,30.0,9.0
-51.0,27.0,20.0
-59.0,28.0,12.0
-54.0,30.0,14.0
-58.0,33.0,11.0
-58.0,31.0,5.0
-51.0,33.0,13.0
-59.0,29.0,8.0
-57.0,28.0,14.0
-58.0,27.0,17.0
-55.0,28.0,18.0
-55.0,29.0,18.0
-57.0,25.0,9.0
-54.0,26.0,15.0
-52.0,34.0,14.0
-58.0,27.0,9.0
-59.0,31.0,9.0
-52.0,34.0,12.0
-55.0,27.0,13.0
-57.0,28.0,12.0
-60.0,27.0,11.0
-56.0,29.0,17.0
-54.0,32.0,15.0
-59.0,30.0,8.0
-55.0,30.0,13.0
-57.0,30.0,12.0
-55.0,30.0,12.0
-59.0,30.0,12.0
-57.0,30.0,10.0
-53.0,29.0,19.0
-54.0,30.0,16.0
-57.0,28.0,15.0
-56.0,31.0,19.0
-58.0,30.0,6.0
-58.0,27.0,9.0
-54.0,29.0,13.0
-57.0,29.0,12.0
-55.0,23.0,15.0
-60.0,28.0,11.0
-52.0,23.0,19.0
-51.0,24.0,18.0
-59.0,31.0,7.0
-54.0,31.0,16.0
-55.0,32.0,12.0
-62.0,30.0,7.0
-48.0,32.0,21.0
-53.0,32.0,15.0
-57.0,31.0,12.0
-48.0,31.0,15.0
-60.0,31.0,6.0
-55.0,30.0,13.0
-60.0,29.0,11.0
-60.0,24.0,15.0
-55.0,25.0,14.0
-55.0,24.0,11.0
-60.0,24.0,9.0
-58.0,31.0,13.0
-51.0,26.0,14.0
-61.0,29.0,6.0
-55.0,27.0,11.0
-58.0,28.0,7.0
-64.0,26.0,6.0
-55.0,30.0,16.0
-55.0,25.0,15.0
-61.0,30.0,6.0
-54.0,28.0,13.0
-60.0,29.0,11.0
-59.0,28.0,9.0
-56.0,27.0,13.0
-60.0,29.0,8.0
-57.0,29.0,13.0
-55.0,31.0,14.0
-61.0,25.0,11.0
-57.0,22.0,15.0
-60.0,24.0,11.0
-57.0,22.0,12.0
-60.0,27.0,11.0
-61.0,24.0,9.0
-55.0,26.0,12.0
-63.0,29.0,3.0
-55.0,24.0,11.0
-55.0,26.0,17.0
-59.0,26.0,7.0
-60.0,27.0,7.0
-58.0,28.0,7.0
-59.0,27.0,9.0
-57.0,28.0,12.0
-56.0,27.0,7.0
-59.0,28.0,5.0
-58.0,26.0,10.0
-55.0,31.0,11.0
-58.0,25.0,10.0
-62.0,25.0,9.0
-56.0,24.0,14.0
-56.0,26.0,13.0
-55.0,24.0,13.0
-61.0,26.0,8.0
-59.0,25.0,11.0
-54.0,25.0,13.0
-56.0,25.0,10.0
-64.0,25.0,5.0
-57.0,26.0,12.0
-57.0,24.0,11.0
-55.0,27.0,11.0
-59.0,29.0,10.0
-56.0,23.0,15.0
-57.0,28.0,14.0
-56.0,29.0,11.0
-58.0,26.0,11.0
-58.0,26.0,11.0
-57.0,26.0,11.0
-57.0,28.0,11.0
-55.0,27.0,13.0
-57.0,27.0,13.0
-54.0,25.0,15.0
-60.0,25.0,11.0
-51.0,23.0,18.0
-60.0,28.0,9.0
-60.0,27.0,10.0
-56.0,26.0,12.0
-60.0,27.0,7.0
-57.0,24.0,11.0
-59.0,26.0,11.0
-57.0,25.0,11.0
-55.0,27.0,13.0
-54.0,30.0,12.0
-54.0,24.0,14.0
-59.0,29.0,11.0
-57.0,28.0,12.0
-57.0,32.0,12.0
-55.0,27.0,11.0
-60.0,27.0,8.0
-55.0,28.0,13.0
-59.0,28.0,10.0
-59.0,24.0,12.0
-58.0,28.0,12.0
-56.0,28.0,13.0
-50.0,26.0,20.0
-58.0,27.0,11.0
-60.0,25.0,10.0
-58.0,28.0,10.0
-59.0,25.0,11.0
-59.0,24.0,11.0
-60.0,27.0,10.0
-56.0,23.0,14.0
-53.0,23.0,18.0
-59.0,28.0,12.0
-65.0,26.0,9.0
-49.0,24.0,20.0
-56.0,31.0,12.0
-52.0,28.0,17.0
-59.0,32.0,11.0
-54.0,33.0,14.0
-56.0,31.0,14.0
-58.0,31.0,11.0
-53.0,26.0,14.0
-57.0,29.0,16.0
-58.0,28.0,15.0
-57.0,28.0,15.0
-63.0,28.0,11.0
-58.0,29.0,12.0
-51.0,27.0,14.0
-55.0,26.0,14.0
-56.0,28.0,12.0
-58.0,26.0,12.0
-63.0,28.0,11.0
-55.0,25.0,16.0
-58.0,26.0,11.0
-65.0,27.0,6.0
-57.0,27.0,15.0
-55.0,26.0,16.0
-54.0,28.0,16.0
-57.0,29.0,13.0
-57.0,28.0,13.0
-55.0,31.0,14.0
-56.0,31.0,13.0
-54.0,29.0,13.0
-57.0,28.0,12.0
-61.0,29.0,12.0
-55.0,28.0,13.0
-58.0,28.0,16.0
-55.0,28.0,15.0
-59.0,24.0,14.0
-55.0,26.0,18.0
-59.0,29.0,9.0
-54.0,24.0,10.0
-56.0,27.0,15.0
-57.0,25.0,14.0
-61.0,27.0,12.0
-52.0,24.0,19.0
-58.0,27.0,11.0
-62.0,26.0,9.0
-57.0,29.0,13.0
-55.0,27.0,16.0
-51.0,26.0,25.0
-50.0,31.0,17.0
-49.0,28.0,19.0
-56.0,29.0,12.0
-60.0,34.0,3.0
-58.0,31.0,12.0
-55.0,31.0,13.0
-51.0,27.0,20.0
-54.0,27.0,17.0
-57.0,30.0,13.0
-54.0,30.0,17.0
-53.0,33.0,15.0
-54.0,32.0,13.0
-62.0,29.0,5.0
-55.0,32.0,8.0
-53.0,29.0,16.0
-60.0,28.0,10.0
-56.0,28.0,15.0
-55.0,26.0,20.0
-58.0,27.0,12.0
-58.0,28.0,12.0
-61.0,28.0,10.0
-55.0,34.0,13.0
-54.0,30.0,13.0
-57.0,30.0,11.0
-56.0,31.0,14.0
-52.0,27.0,18.0
-57.0,33.0,10.0
-56.0,29.0,14.0
-53.0,31.0,19.0
-56.0,31.0,15.0
-54.0,29.0,15.0
-50.0,31.0,20.0
-53.0,28.0,14.0
-56.0,28.0,15.0
-58.0,28.0,14.0
-58.0,29.0,13.0
-54.0,26.0,17.0
-58.0,26.0,14.0
-56.0,24.0,14.0
-57.0,27.0,17.0
-56.0,24.0,17.0
-57.0,31.0,15.0
-53.0,30.0,16.0
-57.0,33.0,12.0
-54.0,33.0,15.0
-51.0,30.0,17.0
-55.0,29.0,15.0
-51.0,31.0,17.0
-55.0,28.0,14.0
-54.0,32.0,16.0
-54.0,29.0,18.0
-56.0,29.0,15.0
-59.0,29.0,13.0
-52.0,29.0,18.0
-56.0,31.0,13.0
-58.0,30.0,13.0
-55.0,28.0,17.0
-55.0,28.0,14.0
-58.0,27.0,13.0
-55.0,25.0,19.0
-53.0,25.0,18.0
-60.0,24.0,13.0
-60.0,28.0,13.0
-55.0,29.0,17.0
-63.0,30.0,8.0
-56.0,31.0,12.0
-51.0,30.0,20.0
-53.0,32.0,16.0
-49.0,31.0,17.0
-55.0,30.0,16.0
-49.0,28.0,19.0
-57.0,28.0,17.0
-60.0,23.0,17.0
-58.0,27.0,16.0
-54.0,25.0,19.0
-53.0,25.0,15.0
-53.0,27.0,16.0
-59.0,28.0,12.0
-60.0,26.0,14.0
-61.0,25.0,12.0
-53.0,25.0,18.0
-53.0,26.0,19.0
-58.0,28.0,12.0
-55.0,27.0,16.0
-58.0,28.0,16.0
-55.0,27.0,15.0
-64.0,28.0,9.0
-59.0,29.0,12.0
-54.0,27.0,15.0
-56.0,30.0,14.0
-53.0,28.0,17.0
-56.0,30.0,15.0
-58.0,27.0,13.0
-59.0,27.0,14.0
-57.0,28.0,15.0
-54.0,28.0,16.0
-57.0,29.0,12.0
-55.0,26.0,16.0
-59.0,28.0,13.0
-60.0,26.0,13.0
-59.0,26.0,13.0
-59.0,25.0,12.0
-57.0,25.0,15.0
-53.0,27.0,18.0
-56.0,23.0,16.0
-57.0,26.0,14.0
-57.0,28.0,13.0
-61.0,30.0,9.0
-56.0,27.0,14.0
-54.0,30.0,14.0
-56.0,30.0,15.0
-58.0,31.0,11.0
-55.0,30.0,13.0
-59.0,28.0,12.0
-56.0,29.0,12.0
-55.0,27.0,18.0
-58.0,25.0,15.0
-50.0,26.0,19.0
-55.0,27.0,14.0
-59.0,25.0,10.0
-59.0,27.0,12.0
-58.0,29.0,12.0
-57.0,24.0,13.0
-58.0,28.0,13.0
-55.0,28.0,12.0
-57.0,26.0,10.0
-57.0,24.0,15.0
-57.0,28.0,14.0
-59.0,27.0,12.0
-58.0,26.0,12.0
-56.0,30.0,10.0
-55.0,28.0,15.0
-57.0,28.0,11.0
-55.0,26.0,16.0
-60.0,28.0,9.0
-59.0,25.0,10.0
-55.0,29.0,17.0
-56.0,29.0,17.0
-61.0,24.0,11.0
-59.0,25.0,14.0
-54.0,28.0,15.0
-56.0,27.0,10.0
-55.0,25.0,15.0
-58.0,27.0,12.0
-61.0,24.0,11.0
-61.0,26.0,9.0
-56.0,27.0,14.0
-54.0,27.0,15.0
-54.0,25.0,17.0
-58.0,26.0,13.0
-63.0,27.0,5.0
-60.0,26.0,9.0
-56.0,27.0,13.0
-57.0,27.0,12.0
-60.0,27.0,10.0
-56.0,28.0,12.0
-58.0,28.0,10.0
-57.0,29.0,13.0
-55.0,29.0,12.0
-56.0,26.0,13.0
-59.0,24.0,12.0
-56.0,24.0,18.0
-55.0,24.0,16.0
-62.0,26.0,6.0
-59.0,25.0,8.0
-53.0,26.0,13.0
-58.0,28.0,12.0
-56.0,25.0,15.0
-57.0,26.0,13.0
-63.0,28.0,4.0
-57.0,24.0,10.0
-59.0,24.0,13.0
-57.0,27.0,12.0
-52.0,28.0,16.0
-59.0,33.0,10.0
-53.0,27.0,10.0
-58.0,29.0,12.0
-56.0,27.0,12.0
-61.0,26.0,8.0
-55.0,29.0,15.0
-55.0,30.0,16.0
-61.0,29.0,10.0
-53.0,30.0,16.0
-55.0,25.0,14.0
-58.0,28.0,11.0
-60.0,26.0,9.0
-60.0,26.0,14.0
-57.0,25.0,14.0
-57.0,24.0,14.0
-56.0,16.0,21.0
-58.0,40.0,4.0
-55.0,36.0,6.0
-53.0,28.0,20.0
-58.0,31.0,14.0
-56.0,24.0,15.0
-59.0,29.0,16.0
-57.0,26.0,15.0
-56.0,26.0,17.0
-52.0,27.0,17.0
-56.0,27.0,16.0
-58.0,27.0,13.0
-52.0,25.0,18.0
-55.0,24.0,20.0
-59.0,26.0,17.0
-61.0,27.0,16.0
-52.0,25.0,18.0
-55.0,26.0,15.0
-56.0,30.0,14.0
-61.0,31.0,10.0
-54.0,25.0,14.0
-59.0,29.0,11.0
-59.0,28.0,16.0
-53.0,23.0,19.0
-59.0,21.0,13.0
-59.0,25.0,13.0
-56.0,26.0,17.0
-59.0,27.0,12.0
-51.0,28.0,18.0
-58.0,29.0,13.0
-57.0,26.0,13.0
-54.0,27.0,18.0
-58.0,27.0,14.0
-57.0,26.0,11.0
-54.0,25.0,15.0
-55.0,27.0,16.0
-55.0,24.0,17.0
-60.0,27.0,13.0
-57.0,27.0,16.0
-56.0,29.0,13.0
-56.0,28.0,10.0
-54.0,27.0,16.0
-61.0,26.0,11.0
-59.0,25.0,10.0
-60.0,26.0,12.0
-56.0,22.0,19.0
-58.0,28.0,11.0
-57.0,25.0,11.0
-58.0,29.0,13.0
-54.0,28.0,17.0
-56.0,28.0,12.0
-59.0,29.0,10.0
-57.0,29.0,14.0
-55.0,29.0,14.0
-57.0,30.0,12.0
-53.0,30.0,15.0
-59.0,28.0,11.0
-52.0,29.0,17.0
-52.0,30.0,22.0
-59.0,28.0,11.0
-56.0,27.0,14.0
-57.0,28.0,16.0
-59.0,29.0,8.0
-52.0,25.0,16.0
-59.0,27.0,14.0
-60.0,25.0,13.0
-56.0,23.0,17.0
-56.0,29.0,15.0
-56.0,25.0,14.0
-55.0,29.0,12.0
-55.0,30.0,14.0
-57.0,29.0,16.0
-59.0,28.0,17.0
-58.0,28.0,12.0
-56.0,30.0,14.0
-53.0,28.0,15.0
-52.0,30.0,17.0
-56.0,29.0,13.0
-58.0,30.0,11.0
-58.0,29.0,14.0
-57.0,30.0,16.0
-56.0,26.0,15.0
-58.0,27.0,14.0
-56.0,27.0,18.0
-57.0,26.0,11.0
-57.0,27.0,13.0
-57.0,28.0,12.0
-58.0,26.0,12.0
-58.0,26.0,12.0
-58.0,25.0,16.0
-56.0,25.0,14.0
-60.0,26.0,11.0
-57.0,26.0,15.0
-56.0,26.0,16.0
-55.0,30.0,13.0
-57.0,29.0,12.0
-55.0,31.0,14.0
-54.0,32.0,14.0
-56.0,31.0,12.0
-57.0,30.0,12.0
-55.0,27.0,13.0
-57.0,30.0,16.0
-55.0,30.0,17.0
-52.0,26.0,18.0
-57.0,25.0,16.0
-53.0,26.0,17.0
-56.0,26.0,15.0
-61.0,25.0,12.0
-58.0,28.0,12.0
-55.0,26.0,13.0
-58.0,25.0,13.0
-56.0,24.0,14.0
-59.0,27.0,13.0
-58.0,24.0,15.0
-56.0,26.0,17.0
-54.0,27.0,14.0
-59.0,27.0,13.0
-58.0,30.0,13.0
-52.0,28.0,16.0
-54.0,29.0,15.0
-57.0,31.0,13.0
-57.0,28.0,12.0
-58.0,28.0,10.0
-54.0,28.0,18.0
-55.0,29.0,17.0
-55.0,26.0,16.0
-58.0,29.0,14.0
-55.0,28.0,14.0
-58.0,29.0,12.0
-58.0,27.0,12.0
-58.0,27.0,11.0
-56.0,26.0,16.0
-57.0,26.0,15.0
-62.0,26.0,10.0
-54.0,22.0,20.0
-61.0,26.0,11.0
-60.0,25.0,9.0
-56.0,26.0,17.0
-56.0,29.0,14.0
-59.0,29.0,12.0
-54.0,29.0,15.0
-55.0,29.0,14.0
-53.0,30.0,16.0
-56.0,29.0,13.0
-55.0,30.0,13.0
-57.0,28.0,15.0
-55.0,29.0,18.0
-54.0,29.0,16.0
-57.0,27.0,12.0
-55.0,29.0,16.0
-55.0,26.0,16.0
-60.0,28.0,11.0
-55.0,26.0,14.0
-56.0,27.0,15.0
-59.0,27.0,13.0
-61.0,26.0,11.0
-56.0,25.0,20.0
-52.0,25.0,19.0
-59.0,22.0,13.0
-58.0,25.0,18.0
-59.0,28.0,15.0
-57.0,28.0,13.0
-59.0,30.0,12.0
-49.0,31.0,21.0
-52.0,29.0,16.0
-56.0,29.0,14.0
-50.0,30.0,18.0
-56.0,29.0,15.0
-56.0,30.0,17.0
-51.0,28.0,22.0
-56.0,28.0,16.0
-55.0,28.0,22.0
-48.0,27.0,28.0
-59.0,29.0,9.0
-57.0,28.0,8.0
-51.0,30.0,18.0
-58.0,30.0,14.0
-55.0,25.0,16.0
-60.0,25.0,15.0
-59.0,25.0,16.0
-54.0,23.0,21.0
-55.0,26.0,18.0
-58.0,27.0,10.0
-57.0,27.0,18.0
-56.0,28.0,17.0
-56.0,32.0,12.0
-55.0,35.0,14.0
-50.0,29.0,17.0
-55.0,30.0,16.0
-54.0,31.0,15.0
-55.0,28.0,14.0
-53.0,31.0,17.0
-54.0,29.0,18.0
-56.0,32.0,16.0
-56.0,30.0,14.0
-50.0,29.0,21.0
-53.0,31.0,17.0
-58.0,29.0,13.0
-56.0,28.0,15.0
-56.0,29.0,14.0
-57.0,28.0,14.0
-61.0,27.0,15.0
-56.0,24.0,18.0
-54.0,23.0,22.0
-60.0,28.0,15.0
-58.0,25.0,15.0
-61.0,27.0,17.0
-57.0,31.0,16.0
-56.0,30.0,16.0
-55.0,33.0,14.0
-51.0,32.0,17.0
-50.0,31.0,18.0
-56.0,31.0,13.0
-55.0,30.0,13.0
-55.0,30.0,15.0
-56.0,27.0,19.0
-54.0,28.0,20.0
-56.0,28.0,16.0
-49.0,26.0,22.0
-57.0,31.0,14.0
-57.0,28.0,14.0
-57.0,27.0,14.0
-57.0,25.0,16.0
-55.0,29.0,16.0
-57.0,27.0,15.0
-56.0,26.0,11.0
-60.0,26.0,12.0
-57.0,23.0,15.0
-58.0,22.0,16.0
-60.0,25.0,16.0
-58.0,26.0,16.0
-61.0,26.0,8.0
-59.0,28.0,11.0
-51.0,31.0,16.0
-56.0,30.0,12.0
-53.0,29.0,17.0
-56.0,31.0,13.0
-57.0,27.0,14.0
-55.0,30.0,17.0
-56.0,27.0,15.0
-59.0,25.0,12.0
-53.0,29.0,21.0
-57.0,29.0,13.0
-57.0,28.0,10.0
-56.0,27.0,13.0
-59.0,25.0,13.0
-56.0,25.0,16.0
-59.0,28.0,13.0
-57.0,24.0,14.0
-55.0,25.0,16.0
-61.0,26.0,8.0
-52.0,23.0,21.0
-59.0,26.0,20.0
-60.0,29.0,11.0
-54.0,27.0,17.0
-54.0,30.0,16.0
-52.0,32.0,13.0
-55.0,30.0,18.0
-55.0,30.0,14.0
-53.0,28.0,17.0
-56.0,30.0,15.0
-54.0,29.0,16.0
-53.0,28.0,17.0
-55.0,28.0,20.0
-61.0,27.0,10.0
-59.0,27.0,11.0
-52.0,25.0,18.0
-57.0,26.0,16.0
-58.0,28.0,11.0
-58.0,23.0,15.0
-56.0,25.0,16.0
-60.0,29.0,9.0
-60.0,23.0,15.0
-58.0,29.0,14.0
-53.0,29.0,15.0
-56.0,29.0,12.0
-56.0,32.0,13.0
-55.0,30.0,14.0
-52.0,30.0,18.0
-53.0,30.0,17.0
-56.0,28.0,12.0
-51.0,26.0,22.0
-63.0,33.0,10.0
-58.0,32.0,11.0
-53.0,28.0,19.0
-54.0,26.0,19.0
-58.0,28.0,13.0
-57.0,25.0,13.0
-58.0,25.0,14.0
-58.0,26.0,13.0
-52.0,27.0,18.0
-52.0,22.0,20.0
-55.0,26.0,19.0
-60.0,27.0,11.0
-61.0,25.0,14.0
-60.0,31.0,12.0
-58.0,31.0,11.0
-50.0,32.0,19.0
-56.0,31.0,16.0
-52.0,31.0,16.0
-53.0,31.0,18.0
-59.0,29.0,15.0
-58.0,29.0,12.0
-54.0,31.0,20.0
-51.0,31.0,20.0
-55.0,29.0,17.0
-53.0,30.0,17.0
-52.0,26.0,19.0
-59.0,29.0,15.0
-56.0,29.0,13.0
-56.0,25.0,17.0
-50.0,27.0,19.0
-59.0,29.0,18.0
-53.0,20.0,24.0
-58.0,27.0,17.0
-58.0,27.0,13.0
-54.0,27.0,15.0
-54.0,31.0,19.0
-58.0,30.0,14.0
-55.0,33.0,14.0
-56.0,30.0,16.0
-55.0,30.0,14.0
-50.0,29.0,19.0
-54.0,31.0,14.0
-54.0,29.0,15.0
-61.0,30.0,16.0
-56.0,32.0,16.0
-51.0,31.0,20.0
-47.0,28.0,24.0
-54.0,30.0,15.0
-57.0,26.0,15.0
-56.0,27.0,18.0
-59.0,28.0,14.0
-59.0,26.0,14.0
-55.0,25.0,18.0
-56.0,25.0,15.0
-57.0,23.0,14.0
-61.0,27.0,13.0
-57.0,29.0,17.0
-56.0,33.0,13.0
-52.0,33.0,15.0
-55.0,33.0,16.0
-56.0,32.0,12.0
-57.0,31.0,13.0
-54.0,31.0,15.0
-60.0,29.0,12.0
-51.0,28.0,21.0
-53.0,29.0,21.0
-57.0,26.0,15.0
-53.0,28.0,19.0
-54.0,27.0,18.0
-57.0,27.0,10.0
-55.0,28.0,14.0
-57.0,27.0,13.0
-60.0,26.0,12.0
-56.0,28.0,15.0
-55.0,26.0,15.0
-58.0,26.0,16.0
-58.0,27.0,15.0
-57.0,26.0,15.0
-57.0,28.0,15.0
-56.0,31.0,15.0
-52.0,29.0,16.0
-57.0,32.0,11.0
-54.0,30.0,14.0
-53.0,27.0,19.0
-53.0,28.0,17.0
-57.0,26.0,14.0
-58.0,25.0,15.0
-57.0,25.0,17.0
-60.0,25.0,15.0
-55.0,26.0,19.0
-53.0,29.0,15.0
-59.0,30.0,10.0
-55.0,30.0,12.0
-54.0,28.0,13.0
-61.0,26.0,10.0
-62.0,22.0,10.0
-56.0,24.0,20.0
-54.0,21.0,20.0
-59.0,30.0,12.0
-55.0,22.0,16.0
-54.0,32.0,14.0
-57.0,32.0,12.0
-57.0,28.0,15.0
-56.0,29.0,15.0
-53.0,25.0,18.0
-56.0,28.0,16.0
-57.0,26.0,12.0
-54.0,27.0,19.0
-56.0,27.0,14.0
-59.0,24.0,12.0
-58.0,24.0,18.0
-57.0,25.0,17.0
